date,cores,site,vo
1578002606.3279011,500704,UKI-NORTHGRID-LIV-HEP3,gaia-prod
1587922756.2071283,509472,UK-CAM-CUMULUS47,lz
1607124200.4403257,16320,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-LANCS-HEP
1538817832.0795412,417664,UKI-SOUTHGRID-BRIS-HEP1,jintrac
1601520662.1323082,377760,UKI-SOUTHGRID-RALPP5,lsst
1589323657.4227242,498176,UKI-SCOTGRID-ECDF2,UKI-SOUTHGRID-BRIS-HEP
1558775347.2247624,360064,UKI-SOUTHGRID-OX-HEP2,Allocation
1617014358.3029475,469024,UK-CAM-CUMULUS47,eMERLIN
1551666710.6908188,469440,UKI-LT2-QMUL4,skatelescope.eu
1596737285.3641162,322912,UKI-SOUTHGRID-BRIS-HEP1,gaia
1555810120.8650434,225824,UKI-SCOTGRID-GLASGOW4,eMERLIN
1535463880.17202,49344,UK-CAM-CUMULUS47,UK-CAM-CUMULUS
1591238765.9238086,423008,UKI-SOUTHGRID-RALPP5,UKI-SCOTGRID-GLASGOW
1587422315.47545,11040,UKI-LT2-Brunel9,UKI-LT2-QMUL
1543716863.2795331,106464,UKI-SOUTHGRID-BRIS-HEP1,casu
1572806069.3868203,120864,RAL-LCG211,jintrac
1573494040.5876,517504,UKI-NORTHGRID-LANCS-HEP7,eMERLIN
1574604817.0974026,445568,UKI-LT2-Brunel9,skatelescope.eu
1609600109.8940084,146400,UKI-SOUTHGRID-BHAM-HEP,UKI-SOUTHGRID-BHAM-HEP
1545020047.0814052,532320,UKI-NORTHGRID-SHEF-HEP7,RAL-LCG2
1537803069.4293125,450912,UKI-NORTHGRID-SHEF-HEP7,gaia-dev
1577849602.0023496,281696,UKI-LT2-Brunel9,jintrac
1599885571.0195608,439904,UKI-SOUTHGRID-BHAM-HEP,virgo
1613111983.3351955,305504,RAL-LCG211,UKI-SOUTHGRID-CAM-HEP
1617973484.029851,295712,UKI-NORTHGRID-MAN-HEP14,gaia-test
1609162550.700964,496608,UK-CAM-CUMULUS47,vo.cta.in2p3.fr
1581923875.9888847,436192,UKI-NORTHGRID-LANCS-HEP7,RAL-LCG2
1600979264.8679295,201376,UKI-NORTHGRID-MAN-HEP14,ral-cloud
1583794691.2468214,283616,UKI-NORTHGRID-LIV-HEP3,gaia
1565224288.0150099,61088,UKI-NORTHGRID-SHEF-HEP7,EUCLID
1572599021.7275555,457792,UKI-SOUTHGRID-RALPP5,vcycle
1582651773.4396698,398080,UKI-NORTHGRID-LANCS-HEP7,virgo
1543794814.5246212,289312,UKI-SOUTHGRID-CAM-HEP,dirac
1533831026.3465521,197024,UKI-LT2-QMUL4,UKI-LT2-QMUL
1599051949.3672626,112544,UKI-LT2-QMUL4,dune
1621923711.1142979,339808,UKI-SOUTHGRID-OX-HEP2,eMERLIN
1581727935.4800112,85984,UK-CAM-CUMULUS47,EUCLID
1584519765.6925497,125248,RAL-LCG211,UKI-LT2-RHUL
1585630935.7256725,13024,UKI-SOUTHGRID-OX-HEP2,UKI-LT2-IC-HEP
1613168578.4278002,294016,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-LANCS-HEP
1548154861.152802,224224,UKI-SCOTGRID-ECDF2,skatelescope.eu
1620323004.2385097,158368,UKI-SCOTGRID-GLASGOW4,Diamond
1543537101.520158,247136,UKI-LT2-RH,ral-cloud
1608368109.8567648,555232,UKI-LT2-Brunel9,gaia-test
1611172480.8546882,348096,UKI-LT2-QMUL4,UKI-LT2-IC-HEP
1558185382.7041044,438400,ral-cloud244,LSST
1565014525.956836,386784,UKI-LT2-RH,LSST
1532468291.3136039,214496,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-RALPP
1543169107.2347775,19680,UKI-LT2-QMUL4,Diamond
1571767695.6004019,69920,UKI-LT2-QMUL4,CCFE
1585248837.6829474,350432,UKI-SCOTGRID-ECDF2,gaia
1563673077.649793,249952,UKI-SOUTHGRID-CAM-HEP,dune
1552312284.7134492,98592,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-RALPP
1569156470.7210996,304224,UKI-NORTHGRID-MAN-HEP14,Capacity
1557980603.1685977,541248,UKI-LT2-IC-HEP25,Diamond
1617887401.4694073,43840,UKI-NORTHGRID-SHEF-HEP7,iris.ac.uk
1582725753.6370223,390464,UK-CAM-CUMULUS47,LSST
1554481325.7243366,69536,UKI-SCOTGRID-ECDF2,lz
1572162152.5286465,534752,UK-CAM-CUMULUS47,UKI-NORTHGRID-LANCS-HEP
1605527984.057534,458816,UKI-SOUTHGRID-BHAM-HEP,gaia-prod
1581272807.9754379,320512,UKI-SOUTHGRID-RALPP5,lsst
1620365250.0725024,300928,UKI-SOUTHGRID-BHAM-HEP,lz
1605641271.2695622,169152,ral-cloud244,UKI-SCOTGRID-ECDF
1570408632.6377914,325728,UKI-LT2-Brunel9,UKI-SCOTGRID-ECDF
1557330595.0745955,332096,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-BHAM-HEP
1598164184.7442238,539168,UKI-SCOTGRID-GLASGOW4,RAL-LCG2
1567915258.1055195,485696,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-SHEF-HEP
1602528748.1642654,490432,UKI-SCOTGRID-ECDF2,gaia-prod
1556752768.8103466,114496,UKI-SOUTHGRID-CAM-HEP,virgo
1563491984.745415,571360,UKI-NORTHGRID-MAN-HEP14,virgo
1552102319.5879035,358720,UKI-NORTHGRID-LIV-HEP3,gaia-test
1570105683.7059903,222304,UK-CAM-CUMULUS47,UKI-SOUTHGRID-CAM-HEP
1620118566.265877,140160,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-LIV-HEP
1557508031.0921142,486464,UKI-SOUTHGRID-BHAM-HEP,UKI-SOUTHGRID-CAM-HEP
1588885824.1770642,332160,UKI-SCOTGRID-GLASGOW4,UKI-LT2-RHUL
1531182819.8056924,366272,UK-CAM-CUMULUS47,UKI-NORTHGRID-MAN-HEP
1579996250.6814737,522656,ral-cloud244,UKI-SCOTGRID-GLASGOW
1584990936.08477,280992,UKI-SOUTHGRID-RALPP5,UKI-LT2-Brunel
1603949073.136629,417248,RAL-LCG211,gaia
1547515374.6674495,537408,RAL-LCG211,vcycle
1591014404.7579126,360256,UKI-LT2-QMUL4,CCFE
1603876886.139577,211392,UKI-NORTHGRID-SHEF-HEP7,casu
1585652121.2662704,20096,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-CAM-HEP
1609465699.092267,140160,ral-cloud244,AENEAS
1569595521.8379617,288832,UKI-SCOTGRID-ECDF2,gaia-prod
1600647683.3120651,362208,UKI-SOUTHGRID-BRIS-HEP1,UK-CAM-CUMULUS
1548064425.1908088,416928,UKI-SCOTGRID-ECDF2,UKI-SOUTHGRID-RALPP
1557465399.9923818,92000,UKI-SOUTHGRID-BRIS-HEP1,RAL-LCG2
1530214487.0047479,528224,RAL-LCG211,Diamond
1561168712.6211762,561024,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-CAM-HEP
1531136503.8467941,401920,UKI-NORTHGRID-LANCS-HEP7,Diamond
1546477065.040985,397088,UKI-LT2-QMUL4,gaia
1574513826.4418828,1504,UKI-NORTHGRID-LANCS-HEP7,gaia
1603612404.3460226,324384,UKI-SCOTGRID-GLASGOW4,gaia-test
1602302793.408678,270720,UKI-LT2-RH,UKI-SOUTHGRID-CAM-HEP
1547820573.2302103,236000,UKI-SOUTHGRID-BRIS-HEP1,RAL-LCG2
1609686771.2289484,222560,UKI-SOUTHGRID-OX-HEP2,gaia
1622049873.2638943,137984,UKI-SCOTGRID-GLASGOW4,lz
1589315721.5158112,471200,UKI-NORTHGRID-LANCS-HEP7,eMERLIN
1530291599.8076265,36000,UKI-SOUTHGRID-CAM-HEP,UKI-LT2-Brunel
1550014055.3793135,144544,UKI-SOUTHGRID-CAM-HEP,RAL-LCG2
1615878218.0241358,228416,UKI-SOUTHGRID-OX-HEP2,UKI-SCOTGRID-ECDF
1605690201.55527,14112,UKI-LT2-Brunel9,UKI-NORTHGRID-LIV-HEP
1562628220.5968914,561248,UKI-SOUTHGRID-BHAM-HEP,UK-CAM-CUMULUS
1572627181.2461715,139104,UKI-SOUTHGRID-RALPP5,gaia-test
1541321941.3782642,478112,UKI-NORTHGRID-SHEF-HEP7,vo.cta.in2p3.fr
1533469327.9835546,146720,UKI-SOUTHGRID-OX-HEP2,UKI-NORTHGRID-MAN-HEP
1582429340.7528543,294688,UKI-LT2-RH,iris.ac.uk
1575090813.832087,557984,UKI-SCOTGRID-GLASGOW4,dune
1535686271.3394628,23360,UKI-NORTHGRID-SHEF-HEP7,gaia-dev
1604326112.309992,286560,UKI-SOUTHGRID-BRIS-HEP1,dune
1551112962.4606628,218816,ral-cloud244,gaia
1562509675.5712972,265536,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-BRIS-HEP
1553883714.7120538,458592,UKI-SCOTGRID-GLASGOW4,eMERLIN
1588566988.6162012,70848,UKI-SOUTHGRID-CAM-HEP,ISIS
1614163652.6526878,89792,UKI-LT2-IC-HEP25,UKI-SCOTGRID-ECDF
1565859703.5989232,284000,UKI-LT2-RH,CLF
1563513494.9332008,124768,UKI-SCOTGRID-GLASGOW4,lsst
1613829202.9248452,358944,UKI-NORTHGRID-MAN-HEP14,UKI-LT2-IC-HEP
1612118306.5595794,453440,UKI-NORTHGRID-SHEF-HEP7,Diamond
1566897775.893232,333440,UKI-LT2-QMUL4,UKI-NORTHGRID-LANCS-HEP
1536089438.881003,535296,UKI-SOUTHGRID-BHAM-HEP,dirac
1563544367.8367553,428896,UKI-LT2-QMUL4,UK-CAM-CUMULUS
1533556244.5201344,96672,UKI-LT2-IC-HEP25,CCFE
1532760967.0311217,444352,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-OX-HEP
1592930168.3419008,452960,UKI-NORTHGRID-LIV-HEP3,jintrac
1555884230.8742342,444800,UKI-NORTHGRID-SHEF-HEP7,casu
1578668057.155971,119520,UKI-SOUTHGRID-CAM-HEP,ral-cloud
1563441257.495681,444352,UKI-SOUTHGRID-RALPP5,Capacity
1599552423.937562,287840,UKI-NORTHGRID-SHEF-HEP7,RAL-LCG2
1582454792.2011983,139040,UKI-SOUTHGRID-CAM-HEP,UKI-LT2-QMUL
1617400829.1522868,18784,UKI-NORTHGRID-LANCS-HEP7,CLF
1568681554.2148864,59776,UKI-SCOTGRID-ECDF2,RAL-LCG2
1616661881.997677,210720,UKI-SOUTHGRID-CAM-HEP,LSST
1561796247.6253164,547616,ral-cloud244,LSST
1540759095.3045883,253824,UKI-LT2-Brunel9,AENEAS
1567219663.646568,468608,UKI-SOUTHGRID-BHAM-HEP,Allocation
1584043918.0998707,375072,ral-cloud244,skatelescope.eu
1556517250.0841918,176288,UK-CAM-CUMULUS47,dune
1593690096.6352515,200160,UKI-LT2-QMUL4,UKI-SOUTHGRID-BRIS-HEP
1579429484.5661623,189632,UKI-SCOTGRID-ECDF2,UKI-NORTHGRID-LIV-HEP
1591622747.2800362,552224,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-LIV-HEP
1585208055.7329812,1760,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-RALPP
1565254089.9250839,185408,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-BRIS-HEP
1571869397.2973657,271808,UKI-SOUTHGRID-BRIS-HEP1,skatelescope.eu
1538656656.4907475,117888,UKI-SOUTHGRID-BRIS-HEP1,LSST
1542842293.309038,404224,UKI-SOUTHGRID-BHAM-HEP,UKI-SOUTHGRID-BRIS-HEP
1596989369.651409,136448,UKI-SOUTHGRID-RALPP5,UKI-NORTHGRID-SHEF-HEP
1596341766.7248056,361984,UKI-SOUTHGRID-OX-HEP2,gaia
1604570586.4018152,107552,UKI-SOUTHGRID-BRIS-HEP1,iris.ac.uk
1592335963.158161,569184,UK-CAM-CUMULUS47,CCFE
1558257751.1132104,533600,UKI-NORTHGRID-MAN-HEP14,vo.cta.in2p3.fr
1598172734.204262,510240,ral-cloud244,UKI-NORTHGRID-LANCS-HEP
1600728503.7926354,151392,UK-CAM-CUMULUS47,UKI-LT2-Brunel
1615720504.7889867,575168,UKI-NORTHGRID-LANCS-HEP7,vo.cta.in2p3.fr
1558909035.1107123,419456,UKI-SOUTHGRID-OX-HEP2,RAL-LCG2
1579936904.239665,375328,UKI-SCOTGRID-ECDF2,vcycle
1572303891.184959,3712,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-RALPP
1575667958.164334,501792,UKI-SOUTHGRID-BHAM-HEP,vcycle
1593185710.0651014,515840,UKI-SCOTGRID-GLASGOW4,Diamond
1604441071.0226607,295328,UKI-SCOTGRID-GLASGOW4,iris.ac.uk
1585881226.6197517,391264,UKI-LT2-IC-HEP25,Diamond
1565788844.9794152,120544,UKI-LT2-QMUL4,virgo
1544110091.3619463,306496,UKI-SOUTHGRID-OX-HEP2,vo.cta.in2p3.fr
1618262452.592741,320800,UKI-LT2-RH,CCFE
1622353828.8111873,239232,ral-cloud244,AENEAS
1533437160.4087486,448672,ral-cloud244,LSST
1536654102.460269,27936,UKI-LT2-RH,UKI-LT2-QMUL
1538895192.3451557,449728,UKI-SCOTGRID-ECDF2,UKI-LT2-QMUL
1605303994.4847293,556288,UKI-NORTHGRID-LIV-HEP3,vcycle
1547147555.6692357,83296,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-BRIS-HEP
1610601812.7777863,437600,UK-CAM-CUMULUS47,UKI-NORTHGRID-MAN-HEP
1577669228.4001672,361856,UKI-SCOTGRID-GLASGOW4,UKI-NORTHGRID-SHEF-HEP
1568452596.7700448,110080,ral-cloud244,LSST
1613886765.1581428,56928,UKI-SOUTHGRID-BHAM-HEP,Diamond
1550300154.578981,203232,UKI-SOUTHGRID-RALPP5,UKI-NORTHGRID-LANCS-HEP
1528572408.7076473,234784,UKI-SOUTHGRID-RALPP5,UKI-LT2-QMUL
1534820628.9297311,426080,UKI-LT2-Brunel9,jintrac
1562166911.602814,491200,UKI-NORTHGRID-MAN-HEP14,skatelescope.eu
1559672387.553742,396480,UKI-NORTHGRID-SHEF-HEP7,gaia
1580384451.213478,523872,UKI-NORTHGRID-SHEF-HEP7,gaia
1555431538.2480652,530912,UK-CAM-CUMULUS47,gaia
1551520716.204313,196000,RAL-LCG211,eMERLIN
1572613344.559324,375392,UKI-SOUTHGRID-BRIS-HEP1,dirac
1608819419.1554935,13088,UKI-SCOTGRID-ECDF2,UKI-LT2-Brunel
1551143803.8689408,479584,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-QMUL
1547068589.7603538,201856,ral-cloud244,vcycle
1528465355.1176436,163712,UKI-LT2-IC-HEP25,gaia-dev
1539780709.7277648,449600,UKI-SOUTHGRID-CAM-HEP,CLF
1542805204.4022589,132512,UKI-LT2-QMUL4,AENEAS
1554266487.054313,291488,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-IC-HEP
1592043463.1497178,485216,UKI-SCOTGRID-GLASGOW4,UKI-LT2-QMUL
1593929869.2302012,517696,UKI-LT2-RH,gaia-dev
1611134306.3773353,527296,UKI-SOUTHGRID-BHAM-HEP,gaia-prod
1607038060.6526875,308416,UKI-LT2-IC-HEP25,gaia-prod
1538294988.5407052,574720,UKI-SOUTHGRID-RALPP5,lz
1598706603.2923167,236768,RAL-LCG211,UKI-LT2-IC-HEP
1622664838.010064,62784,UKI-NORTHGRID-LANCS-HEP7,skatelescope.eu
1585771924.8115044,315104,UKI-SOUTHGRID-BRIS-HEP1,eMERLIN
1611114135.3741004,431840,UKI-NORTHGRID-LANCS-HEP7,casu
1594960649.293965,266176,UKI-SOUTHGRID-CAM-HEP,CLF
1587683171.998269,161920,UKI-NORTHGRID-LIV-HEP3,Allocation
1610745967.2818103,368448,RAL-LCG211,UKI-SOUTHGRID-CAM-HEP
1610814080.8728988,165920,ral-cloud244,vo.cta.in2p3.fr
1621412309.3628151,451200,UKI-SOUTHGRID-BRIS-HEP1,lsst
1546365278.272691,524480,UKI-LT2-QMUL4,UKI-SOUTHGRID-CAM-HEP
1538108588.6509194,245632,UKI-SCOTGRID-GLASGOW4,gaia-prod
1554957250.6576903,447168,UKI-LT2-RH,dune
1549059578.3937356,535040,UKI-LT2-Brunel9,EUCLID
1582567214.1866815,450592,UKI-NORTHGRID-LANCS-HEP7,UKI-LT2-Brunel
1581852129.450749,570592,ral-cloud244,UKI-LT2-Brunel
1553034608.4425342,76736,UKI-LT2-Brunel9,EUCLID
1571926565.9661443,99904,UKI-SOUTHGRID-OX-HEP2,UKI-NORTHGRID-SHEF-HEP
1534240482.8264425,376992,UKI-LT2-RH,vcycle
1608994989.6736107,220064,UKI-LT2-Brunel9,UKI-LT2-QMUL
1597854969.181699,371968,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-BHAM-HEP
1577771691.9917564,410688,UKI-SCOTGRID-GLASGOW4,gaia-prod
1552382279.4171386,128960,UKI-SOUTHGRID-BHAM-HEP,Capacity
1543409885.7800078,572864,UKI-SCOTGRID-GLASGOW4,EUCLID
1549648052.299601,293504,UKI-NORTHGRID-LIV-HEP3,CLF
1596830926.7834983,238400,UKI-NORTHGRID-SHEF-HEP7,dirac
1609037953.391499,145728,UKI-LT2-RH,UKI-LT2-IC-HEP
1582123728.3218417,361728,UKI-NORTHGRID-LIV-HEP3,AENEAS
1621324315.2319915,496928,UKI-SCOTGRID-ECDF2,skatelescope.eu
1547700447.6169899,46208,RAL-LCG211,gaia-prod
1568777395.0234177,111136,UKI-LT2-QMUL4,vo.cta.in2p3.fr
1583001228.8546455,482688,UKI-LT2-RH,RAL-LCG2
1566302233.2056918,310304,UKI-NORTHGRID-LANCS-HEP7,vcycle
1598594376.3651803,10432,ral-cloud244,UK-CAM-CUMULUS
1619640177.3157463,483456,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-BRIS-HEP
1604785704.3117115,461760,UKI-NORTHGRID-MAN-HEP14,ISIS
1595297515.6744423,66144,UKI-SCOTGRID-ECDF2,skatelescope.eu
1566407064.1359825,234368,UKI-LT2-RH,UK-CAM-CUMULUS
1615396369.9491646,40384,UKI-SOUTHGRID-OX-HEP2,Allocation
1580580256.960812,463168,RAL-LCG211,RAL-LCG2
1561663760.7478561,85056,UKI-SOUTHGRID-BRIS-HEP1,skatelescope.eu
1553001516.1808434,420992,UKI-SOUTHGRID-CAM-HEP,dune
1538423027.1487858,563040,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-BHAM-HEP
1605341580.3793635,213856,UKI-LT2-QMUL4,Diamond
1584598755.0751138,144768,UKI-SOUTHGRID-RALPP5,UKI-NORTHGRID-LIV-HEP
1613212752.857383,111136,UKI-SOUTHGRID-RALPP5,UKI-LT2-Brunel
1537602247.3428028,36512,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-RALPP
1616947340.8249514,275712,UKI-NORTHGRID-SHEF-HEP7,UKI-NORTHGRID-SHEF-HEP
1621858017.2530525,194144,UKI-LT2-RH,virgo
1562532907.6847243,531552,UKI-LT2-QMUL4,casu
1596409113.5242512,491296,UKI-LT2-IC-HEP25,Allocation
1536909858.3091595,280480,UKI-SOUTHGRID-OX-HEP2,casu
1603124284.9710732,75488,UKI-SCOTGRID-ECDF2,vo.cta.in2p3.fr
1528305325.8774757,483456,UKI-LT2-Brunel9,dune
1555630073.896873,408448,UKI-LT2-Brunel9,UKI-NORTHGRID-LANCS-HEP
1589919975.6330514,244896,UK-CAM-CUMULUS47,UKI-NORTHGRID-SHEF-HEP
1612003610.3356657,433376,UKI-SCOTGRID-ECDF2,UKI-NORTHGRID-SHEF-HEP
1538527169.5448093,332864,UKI-SOUTHGRID-BRIS-HEP1,casu
1544199252.846408,469760,UKI-SCOTGRID-GLASGOW4,UKI-SOUTHGRID-CAM-HEP
1593714086.746083,137280,UKI-NORTHGRID-MAN-HEP14,dune
1572928743.854533,35680,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-SHEF-HEP
1605796040.5025218,239904,UKI-SOUTHGRID-CAM-HEP,UKI-NORTHGRID-MAN-HEP
1538589929.7551205,419328,UKI-SCOTGRID-GLASGOW4,UKI-LT2-IC-HEP
1587550791.5704346,571360,UKI-SOUTHGRID-CAM-HEP,ISIS
1558223751.8394625,102848,UKI-NORTHGRID-LANCS-HEP7,AENEAS
1600290447.0462275,483840,UKI-SOUTHGRID-CAM-HEP,vcycle
1559606795.499091,99744,RAL-LCG211,lsst
1622538517.8160207,126496,RAL-LCG211,UKI-SOUTHGRID-BRIS-HEP
1560794817.8616812,101600,UKI-NORTHGRID-LIV-HEP3,dune
1595408069.665883,515008,UKI-SOUTHGRID-OX-HEP2,Allocation
1559618382.9958217,384640,UKI-NORTHGRID-SHEF-HEP7,iris.ac.uk
1539362130.6478677,234144,UKI-SOUTHGRID-OX-HEP2,UKI-NORTHGRID-SHEF-HEP
1537408897.9678159,344896,UKI-SOUTHGRID-OX-HEP2,EUCLID
1534997223.931726,408288,UKI-NORTHGRID-MAN-HEP14,EUCLID
1548390124.5920548,547680,UKI-LT2-RH,CLF
1557952697.1205,166400,ral-cloud244,UK-CAM-CUMULUS
1571575317.1931243,426624,UKI-LT2-IC-HEP25,UKI-SCOTGRID-GLASGOW
1587286207.467496,545792,UKI-NORTHGRID-MAN-HEP14,CCFE
1578192703.9516819,289728,UKI-LT2-RH,UKI-NORTHGRID-MAN-HEP
1598100566.8224592,36896,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-OX-HEP
1549656187.8350224,523232,UKI-LT2-Brunel9,UKI-NORTHGRID-LIV-HEP
1616640700.889985,60704,UKI-NORTHGRID-MAN-HEP14,casu
1590000792.1289427,496928,UKI-SCOTGRID-ECDF2,gaia-prod
1618296912.9456158,473696,RAL-LCG211,dirac
1594235287.2594717,570656,UK-CAM-CUMULUS47,LSST
1549686449.9804838,180096,UKI-NORTHGRID-MAN-HEP14,gaia-dev
1541917502.8326273,508864,UKI-SOUTHGRID-RALPP5,vo.cta.in2p3.fr
1618184585.6422255,345248,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-RHUL
1574370103.603007,178752,UKI-LT2-RH,vo.cta.in2p3.fr
1608542365.676964,155776,UK-CAM-CUMULUS47,UKI-NORTHGRID-SHEF-HEP
1618224221.5388942,448128,UKI-SOUTHGRID-BHAM-HEP,CCFE
1563118853.5854125,501984,UKI-LT2-QMUL4,ral-cloud
1551351732.0741081,28768,UKI-SOUTHGRID-OX-HEP2,skatelescope.eu
1622499999.0406961,537856,UKI-LT2-Brunel9,gaia-test
1612608344.5112493,371680,UKI-SCOTGRID-GLASGOW4,UK-CAM-CUMULUS
1537768201.6018915,183520,UKI-NORTHGRID-LIV-HEP3,Capacity
1622945702.3189342,440736,UKI-NORTHGRID-MAN-HEP14,UKI-LT2-Brunel
1548575034.8307977,493632,UKI-SOUTHGRID-RALPP5,EUCLID
1585817665.7442758,430848,UKI-NORTHGRID-LIV-HEP3,UK-CAM-CUMULUS
1568281274.9874282,505792,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-RALPP
1528892190.199916,290368,UKI-SOUTHGRID-CAM-HEP,casu
1569049951.7187,473216,UKI-LT2-QMUL4,UKI-SOUTHGRID-CAM-HEP
1546799601.7465668,587680,UK-CAM-CUMULUS47,Allocation
1609229313.955124,277920,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-BHAM-HEP
1562499000.9844878,27136,UKI-LT2-QMUL4,virgo
1583125270.1164546,207680,RAL-LCG211,dirac
1609023944.5194793,186112,UKI-NORTHGRID-LANCS-HEP7,dirac
1588799863.10804,267232,UKI-SCOTGRID-ECDF2,eMERLIN
1559265290.6015449,444480,UKI-SCOTGRID-ECDF2,gaia-dev
1567915767.4765315,298080,UKI-LT2-RH,gaia-prod
1610981427.4467065,401568,UKI-NORTHGRID-SHEF-HEP7,dirac
1573789766.4215026,429952,UKI-SOUTHGRID-CAM-HEP,EUCLID
1593800564.0269716,493184,UKI-NORTHGRID-SHEF-HEP7,UKI-NORTHGRID-LIV-HEP
1586008117.8622952,65376,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-CAM-HEP
1532227479.2599585,486720,RAL-LCG211,casu
1560473997.7876644,184256,UKI-SOUTHGRID-BHAM-HEP,virgo
1587738580.3627825,198080,RAL-LCG211,gaia-test
1528693153.9687142,210528,UKI-LT2-IC-HEP25,virgo
1621793635.1659267,474400,UKI-LT2-RH,ral-cloud
1601385745.2612817,556704,UKI-NORTHGRID-SHEF-HEP7,UKI-NORTHGRID-MAN-HEP
1552730613.1582549,109504,UKI-LT2-RH,LSST
1613882310.8961287,436832,UKI-SOUTHGRID-CAM-HEP,UKI-LT2-Brunel
1604052545.3697503,443264,UKI-SOUTHGRID-OX-HEP2,ral-cloud
1593021872.2566102,531072,UK-CAM-CUMULUS47,UKI-LT2-RHUL
1620687725.6983688,129088,UKI-LT2-Brunel9,ral-cloud
1597927054.8748555,450528,UKI-LT2-IC-HEP25,UKI-NORTHGRID-MAN-HEP
1580266994.050975,324800,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-CAM-HEP
1546286086.5251338,177600,UKI-NORTHGRID-MAN-HEP14,UKI-LT2-Brunel
1542003058.597072,195840,ral-cloud244,lz
1564535939.677889,5376,UKI-LT2-QMUL4,virgo
1614835925.0660486,24992,UKI-SOUTHGRID-BHAM-HEP,gaia-prod
1581158173.8923688,478976,UKI-SOUTHGRID-RALPP5,UKI-LT2-RHUL
1621200143.8967822,543168,ral-cloud244,UK-CAM-CUMULUS
1616957605.0499492,516320,UKI-NORTHGRID-LIV-HEP3,virgo
1589952621.65297,236608,UKI-LT2-RH,UKI-LT2-QMUL
1553192262.1641266,149312,UKI-LT2-IC-HEP25,UKI-SCOTGRID-ECDF
1555121845.570035,507936,UK-CAM-CUMULUS47,UKI-SOUTHGRID-BRIS-HEP
1569435865.4423347,17472,UKI-LT2-QMUL4,UKI-NORTHGRID-SHEF-HEP
1615825566.0753257,194112,UKI-LT2-Brunel9,RAL-LCG2
1557319314.1959405,567296,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-MAN-HEP
1572472018.177423,179104,RAL-LCG211,UKI-NORTHGRID-LANCS-HEP
1533295002.306156,121376,UKI-LT2-RH,Diamond
1604545061.4534867,589824,RAL-LCG211,EUCLID
1542589532.3309414,390656,UKI-LT2-QMUL4,Diamond
1540126704.2489395,565568,UKI-NORTHGRID-LANCS-HEP7,RAL-LCG2
1576125170.0844848,312064,UKI-LT2-QMUL4,UKI-NORTHGRID-MAN-HEP
1603789369.7287884,491680,UKI-LT2-Brunel9,vcycle
1562127082.6584008,347712,UKI-SOUTHGRID-RALPP5,vo.cta.in2p3.fr
1593370335.950775,430688,UKI-SOUTHGRID-BHAM-HEP,Allocation
1578419582.1503727,195808,UKI-NORTHGRID-SHEF-HEP7,eMERLIN
1551625078.5804114,381280,UKI-SOUTHGRID-BHAM-HEP,dirac
1605690570.0577106,425760,UKI-SOUTHGRID-CAM-HEP,gaia-dev
1610064832.6986074,261760,ral-cloud244,UKI-NORTHGRID-SHEF-HEP
1623019490.2274075,186464,ral-cloud244,UKI-NORTHGRID-LIV-HEP
1548168291.4467113,56544,ral-cloud244,gaia-prod
1551735627.5397704,173280,RAL-LCG211,ISIS
1614122972.6789794,500704,UKI-SOUTHGRID-RALPP5,UKI-NORTHGRID-MAN-HEP
1605954829.7530797,492480,UKI-LT2-RH,UKI-NORTHGRID-MAN-HEP
1592040726.1780093,566176,UKI-SCOTGRID-GLASGOW4,gaia-prod
