timestamp,cores,site,vo
1614777719.4843082,486624,UKI-LT2-Brunel9,lz
1614794103.0684245,296512,RAL-LCG211,jintrac
1614819932.5597734,502368,UKI-NORTHGRID-LANCS-HEP7,EUCLID
1614835624.0365865,42016,UKI-SOUTHGRID-RALPP5,dirac
1614836382.9741962,87616,UKI-SOUTHGRID-RALPP5,UK-CAM-CUMULUS
1614841634.8487613,287680,UKI-LT2-Brunel9,lsst
1614843469.3438582,271104,UKI-SOUTHGRID-BHAM-HEP,iris.ac.uk
1614848490.3350217,0,UKI-NORTHGRID-LANCS-HEP7,ral-cloud
1614849644.7425334,8448,UKI-LT2-QMUL4,iris.ac.uk
1614855693.1554878,244064,UKI-NORTHGRID-MAN-HEP14,Allocation
1614872728.0461557,33760,UK-CAM-CUMULUS47,UKI-SOUTHGRID-CAM-HEP
1614878870.5242734,283904,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-OX-HEP
1614883391.2696753,520864,UKI-SOUTHGRID-OX-HEP2,lsst
1614901442.1136491,9120,UKI-SOUTHGRID-CAM-HEP,jintrac
1614914289.2835934,293056,UKI-LT2-Brunel9,lsst
1614914356.045954,199040,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-LANCS-HEP
1614922365.3031092,546528,UK-CAM-CUMULUS47,Allocation
1614924379.3372428,164896,ral-cloud244,gaia-test
1614930939.5717578,556032,UKI-NORTHGRID-LANCS-HEP7,RAL-LCG2
1614932330.971638,148672,UK-CAM-CUMULUS47,eMERLIN
1614962449.8257868,56736,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-BRIS-HEP
1615011599.1295831,470272,UKI-NORTHGRID-LIV-HEP3,vcycle
1615017688.9654684,257120,UKI-LT2-QMUL4,dirac
1615033915.5157244,472160,UKI-NORTHGRID-LANCS-HEP7,vo.cta.in2p3.fr
1615035393.593821,194016,UKI-LT2-QMUL4,jintrac
1615054826.6288593,59680,UKI-SOUTHGRID-CAM-HEP,LSST
1615074049.7904084,142656,UK-CAM-CUMULUS47,UKI-NORTHGRID-SHEF-HEP
1615075486.9011657,170016,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-MAN-HEP
1615080165.0847893,322336,UKI-SOUTHGRID-CAM-HEP,casu
1615084888.2299767,342752,UKI-LT2-IC-HEP25,UKI-NORTHGRID-MAN-HEP
1615090141.3826506,449536,ral-cloud244,lz
1615096321.4894202,372192,UKI-LT2-QMUL4,LSST
1615103589.1470482,281568,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-BRIS-HEP
1615104441.2535791,266176,UKI-SOUTHGRID-RALPP5,lz
1615110838.6604178,68672,UKI-SOUTHGRID-OX-HEP2,jintrac
1615111757.87266,284480,UKI-LT2-IC-HEP25,casu
1615118157.6364048,135168,UKI-LT2-QMUL4,UKI-SOUTHGRID-OX-HEP
1615132721.5408802,135136,UKI-SOUTHGRID-CAM-HEP,RAL-LCG2
1615138183.9179227,363744,UKI-SOUTHGRID-RALPP5,Diamond
1615143453.6187804,8992,UKI-SOUTHGRID-OX-HEP2,Allocation
1615144612.3795187,89312,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-LANCS-HEP
1615160334.2130241,22784,UKI-LT2-Brunel9,gaia
1615160538.7509112,216256,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-RALPP
1615163613.988013,358144,UKI-LT2-QMUL4,ral-cloud
1615184478.43456,254080,UKI-NORTHGRID-SHEF-HEP7,gaia-test
1615194578.1651366,296832,UKI-SOUTHGRID-RALPP5,CCFE
1615222369.1251144,301472,UKI-SOUTHGRID-BHAM-HEP,vcycle
1615232754.220617,255616,UKI-LT2-IC-HEP25,Allocation
1615250929.9458678,541888,UKI-SOUTHGRID-CAM-HEP,CLF
1615266431.1524765,515264,UKI-LT2-QMUL4,UKI-SOUTHGRID-BRIS-HEP
1615275770.5585032,426208,UKI-LT2-QMUL4,UK-CAM-CUMULUS
1615293957.0637376,144512,UKI-SOUTHGRID-OX-HEP2,iris.ac.uk
1615295513.340001,265152,UKI-LT2-QMUL4,vo.cta.in2p3.fr
1615315073.4338593,330432,ral-cloud244,virgo
1615325013.321212,402368,UKI-NORTHGRID-LANCS-HEP7,skatelescope.eu
1615330782.5184882,309056,UKI-SOUTHGRID-OX-HEP2,CLF
1615340286.3202302,233472,UKI-SCOTGRID-GLASGOW4,gaia
1615347367.0385568,30240,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-SHEF-HEP
1615360066.431198,206624,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-CAM-HEP
1615360527.0818377,318400,UKI-NORTHGRID-SHEF-HEP7,Capacity
1615362913.710275,479040,UKI-SOUTHGRID-OX-HEP2,Capacity
1615370229.573908,2656,UKI-SOUTHGRID-BRIS-HEP1,AENEAS
1615371366.987673,114656,RAL-LCG211,gaia-dev
1615376902.6239924,192608,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-IC-HEP
1615404219.1063168,132736,ral-cloud244,UKI-LT2-Brunel
1615436860.4475641,267040,UKI-SOUTHGRID-BRIS-HEP1,jintrac
1615444593.4685433,457376,UKI-LT2-RH,LSST
1615449506.4204574,394624,UKI-SCOTGRID-GLASGOW4,gaia-dev
1615458321.6218355,35808,UKI-LT2-Brunel9,UKI-SOUTHGRID-CAM-HEP
1615461889.7599752,131232,UKI-SOUTHGRID-RALPP5,CLF
1615489334.5853183,32960,UKI-SCOTGRID-ECDF2,CCFE
1615490225.522786,183712,UKI-SOUTHGRID-CAM-HEP,casu
1615498416.1607327,217600,UKI-NORTHGRID-LANCS-HEP7,lsst
1615510454.3624518,463296,UKI-SOUTHGRID-OX-HEP2,UKI-NORTHGRID-MAN-HEP
1615521298.5776784,527840,UKI-NORTHGRID-LIV-HEP3,UKI-LT2-RHUL
1615533282.2339804,561184,UKI-SOUTHGRID-OX-HEP2,ral-cloud
1615536907.8416765,331296,UKI-LT2-Brunel9,gaia-test
1615540655.045704,189408,UKI-LT2-RH,Allocation
1615541515.822308,77344,RAL-LCG211,UKI-LT2-RHUL
1615555847.608586,137888,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-SHEF-HEP
1615556950.5568094,449984,UKI-SOUTHGRID-RALPP5,jintrac
1615572145.357565,446784,UKI-SCOTGRID-ECDF2,RAL-LCG2
1615576920.9708652,231584,UKI-NORTHGRID-LANCS-HEP7,eMERLIN
1615588334.1960392,180640,UKI-SCOTGRID-ECDF2,iris.ac.uk
1615590933.7275612,148448,UKI-SOUTHGRID-BHAM-HEP,EUCLID
1615591735.6495364,292928,UKI-SOUTHGRID-BHAM-HEP,Diamond
1615596338.30977,382464,UKI-LT2-RH,jintrac
1615600195.5052,411648,UK-CAM-CUMULUS47,UKI-LT2-RHUL
1615607413.8240557,200192,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-RALPP
1615610637.0439708,524768,UKI-SOUTHGRID-OX-HEP2,LSST
1615617814.2217734,424928,UK-CAM-CUMULUS47,AENEAS
1615630445.2361252,231808,UKI-LT2-Brunel9,UKI-SOUTHGRID-CAM-HEP
1615633094.8785584,236032,UKI-LT2-QMUL4,iris.ac.uk
1615640163.6352134,584800,UKI-LT2-IC-HEP25,iris.ac.uk
1615643728.7698612,174400,UK-CAM-CUMULUS47,vo.cta.in2p3.fr
1615661444.2517798,145792,UKI-LT2-Brunel9,UKI-SOUTHGRID-CAM-HEP
1615670403.4033499,30336,UKI-NORTHGRID-MAN-HEP14,UKI-LT2-IC-HEP
1615671324.935953,196800,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-QMUL
1615672091.6559157,162592,UKI-SOUTHGRID-OX-HEP2,virgo
1615676096.1179395,261600,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-BHAM-HEP
1615687576.5752563,205344,UKI-SOUTHGRID-CAM-HEP,CLF
1615688367.3460052,54464,UKI-SOUTHGRID-RALPP5,CCFE
1615704732.3410385,19008,UKI-SCOTGRID-ECDF2,dirac
1615747332.8114867,339328,UKI-SCOTGRID-GLASGOW4,Allocation
1615762926.497204,355424,UKI-SOUTHGRID-OX-HEP2,lz
1615786182.4409344,581792,UKI-SOUTHGRID-RALPP5,virgo
1615810268.9527044,187744,UKI-SOUTHGRID-BRIS-HEP1,UK-CAM-CUMULUS
1615814837.2191114,91616,UKI-NORTHGRID-MAN-HEP14,vcycle
1615814940.2445366,151040,UKI-LT2-Brunel9,skatelescope.eu
1615832363.2410467,250016,UKI-NORTHGRID-MAN-HEP14,ISIS
1615845229.7314954,331520,UKI-NORTHGRID-MAN-HEP14,UKI-SCOTGRID-GLASGOW
1615846645.7181594,42176,UKI-SOUTHGRID-BRIS-HEP1,gaia
1615862118.9706593,365760,UKI-NORTHGRID-LIV-HEP3,CLF
1615868835.3519745,78720,UKI-SCOTGRID-ECDF2,UKI-SCOTGRID-GLASGOW
1615868944.7373013,14720,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-LANCS-HEP
1615886863.9507365,427200,UKI-LT2-IC-HEP25,Allocation
1615888224.4309247,352416,RAL-LCG211,casu
1615906822.6966918,571680,UKI-SOUTHGRID-OX-HEP2,UKI-SCOTGRID-ECDF
1615911116.0402539,571200,UKI-NORTHGRID-MAN-HEP14,skatelescope.eu
1615914404.6546922,411296,UKI-SOUTHGRID-BHAM-HEP,Allocation
1615918687.147853,285952,UKI-NORTHGRID-MAN-HEP14,AENEAS
1615922111.55666,106752,UK-CAM-CUMULUS47,RAL-LCG2
1615925084.7799454,410592,UK-CAM-CUMULUS47,lsst
1615935480.8962915,61152,UKI-SOUTHGRID-BRIS-HEP1,gaia-prod
1615961634.2073302,552160,RAL-LCG211,vo.cta.in2p3.fr
1615978173.791918,467424,UKI-SCOTGRID-ECDF2,UKI-NORTHGRID-SHEF-HEP
1615982057.902722,72512,UKI-SOUTHGRID-BHAM-HEP,LSST
1615987897.1494246,266272,UKI-LT2-QMUL4,UKI-SOUTHGRID-RALPP
1615992361.376017,339648,UKI-SCOTGRID-ECDF2,RAL-LCG2
1616012264.3938096,447776,RAL-LCG211,dirac
1616012648.2535782,213440,UKI-NORTHGRID-SHEF-HEP7,dune
1616026721.6910205,265696,UKI-SOUTHGRID-CAM-HEP,UK-CAM-CUMULUS
1616027257.0497472,542240,UKI-LT2-RH,gaia-test
1616040520.412497,533760,UKI-SOUTHGRID-RALPP5,UKI-NORTHGRID-LIV-HEP
1616044334.6235652,10464,UKI-SOUTHGRID-RALPP5,lz
1616048398.6847546,253600,UKI-LT2-RH,lz
1616053922.1180248,35328,UKI-SOUTHGRID-BHAM-HEP,UKI-SOUTHGRID-BHAM-HEP
1616058701.881215,529600,UKI-LT2-Brunel9,Allocation
1616071503.48161,23104,UKI-SOUTHGRID-CAM-HEP,UKI-NORTHGRID-LANCS-HEP
1616074638.6697,230112,UKI-NORTHGRID-SHEF-HEP7,UKI-SCOTGRID-ECDF
1616074791.1008778,180864,UKI-NORTHGRID-LIV-HEP3,UK-CAM-CUMULUS
1616075638.1134307,286016,UKI-LT2-RH,UKI-NORTHGRID-LIV-HEP
1616081902.6857913,76768,UKI-LT2-IC-HEP25,LSST
1616082865.493664,273120,UKI-LT2-QMUL4,UKI-SOUTHGRID-BRIS-HEP
1616093251.8725376,304384,ral-cloud244,UKI-SOUTHGRID-BHAM-HEP
1616129697.0247931,373664,UK-CAM-CUMULUS47,CLF
1616136646.3922262,386848,UKI-LT2-RH,UKI-SOUTHGRID-BRIS-HEP
1616140747.4633152,550368,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-MAN-HEP
1616168230.3836346,132640,UKI-NORTHGRID-LIV-HEP3,skatelescope.eu
1616181724.8652809,301600,UKI-NORTHGRID-LANCS-HEP7,CLF
1616182618.5952623,203040,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-CAM-HEP
1616213519.8698988,314656,UKI-NORTHGRID-LANCS-HEP7,Capacity
1616221355.175354,544416,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-SHEF-HEP
1616229593.168602,428096,UKI-SCOTGRID-GLASGOW4,iris.ac.uk
1616252256.4594936,108288,UK-CAM-CUMULUS47,iris.ac.uk
1616258105.8101873,513632,UKI-SOUTHGRID-RALPP5,UKI-SCOTGRID-ECDF
1616268992.9646595,476352,UKI-SCOTGRID-GLASGOW4,UKI-NORTHGRID-MAN-HEP
1616271486.348988,82880,UKI-NORTHGRID-LIV-HEP3,vo.cta.in2p3.fr
1616277896.605678,567584,UKI-SOUTHGRID-BHAM-HEP,ISIS
1616277927.7601907,29024,UKI-LT2-Brunel9,ISIS
1616279104.470065,14112,UKI-SCOTGRID-ECDF2,gaia
1616284240.634466,341568,UK-CAM-CUMULUS47,EUCLID
1616285539.0655289,547072,UKI-LT2-RH,UKI-NORTHGRID-LIV-HEP
1616305235.946986,554944,UKI-NORTHGRID-SHEF-HEP7,Diamond
1616306701.4148834,434496,UK-CAM-CUMULUS47,UKI-LT2-QMUL
1616322540.1161706,100992,UKI-SOUTHGRID-RALPP5,eMERLIN
1616352755.7584753,40672,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-BHAM-HEP
1616358384.6635692,354848,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-CAM-HEP
1616368669.0792694,134720,RAL-LCG211,UKI-SOUTHGRID-OX-HEP
1616411278.0064278,538272,UKI-SOUTHGRID-OX-HEP2,lsst
1616424147.8523555,311168,UKI-NORTHGRID-LANCS-HEP7,dune
1616427550.4766307,48864,UKI-SOUTHGRID-BHAM-HEP,skatelescope.eu
1616429033.5127745,10720,UKI-SCOTGRID-ECDF2,UKI-LT2-IC-HEP
1616441359.3752542,322368,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-OX-HEP
1616441736.0219593,145120,UKI-SOUTHGRID-BHAM-HEP,skatelescope.eu
1616442673.065446,423104,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-CAM-HEP
1616449587.5779188,351104,UKI-NORTHGRID-SHEF-HEP7,eMERLIN
1616451765.6537673,8960,UKI-SOUTHGRID-OX-HEP2,gaia-test
1616467550.1710591,230528,UKI-SOUTHGRID-BHAM-HEP,CLF
1616470036.599988,540896,UKI-NORTHGRID-SHEF-HEP7,casu
1616474865.9027152,504448,UKI-SOUTHGRID-OX-HEP2,UKI-NORTHGRID-LANCS-HEP
1616475977.7861314,179072,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-LANCS-HEP
1616480981.5782514,481184,UKI-SOUTHGRID-BHAM-HEP,ral-cloud
1616486569.3751295,125376,UKI-LT2-Brunel9,ISIS
1616550895.5535836,32128,UKI-NORTHGRID-LIV-HEP3,skatelescope.eu
1616555101.1207566,142336,UKI-NORTHGRID-LIV-HEP3,ral-cloud
1616614740.4292293,424640,UKI-NORTHGRID-LIV-HEP3,Allocation
1616669014.135347,123552,UKI-LT2-QMUL4,CCFE
1616669434.088053,113408,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-OX-HEP
1616672041.9417226,330688,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-LANCS-HEP
1616679236.666618,334368,UKI-SOUTHGRID-BHAM-HEP,dune
1616687480.1959147,551904,UKI-SOUTHGRID-BHAM-HEP,lsst
1616696611.5647178,227872,UKI-LT2-QMUL4,iris.ac.uk
1616698799.0207274,417472,UKI-LT2-QMUL4,UKI-NORTHGRID-MAN-HEP
1616714477.7861717,216320,UK-CAM-CUMULUS47,CCFE
1616718574.9011211,412544,UKI-LT2-Brunel9,AENEAS
1616723007.1052969,324864,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-LIV-HEP
1616732643.9999604,4384,UKI-NORTHGRID-SHEF-HEP7,lsst
1616732666.064554,528192,UK-CAM-CUMULUS47,Allocation
1616737597.0476613,61216,UKI-LT2-IC-HEP25,UKI-LT2-RHUL
1616746831.8931956,123104,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-MAN-HEP
1616751967.8649204,34688,RAL-LCG211,lz
1616780869.427556,444320,UKI-SOUTHGRID-CAM-HEP,gaia-test
1616791066.3599524,379712,UKI-SOUTHGRID-BRIS-HEP1,Allocation
1616793781.8387096,300672,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-BHAM-HEP
1616795729.3226273,510400,UK-CAM-CUMULUS47,CLF
1616806238.320569,382592,UKI-NORTHGRID-SHEF-HEP7,ISIS
1616806589.2862983,309088,UKI-NORTHGRID-MAN-HEP14,gaia-test
1616807293.6359084,306976,UKI-NORTHGRID-MAN-HEP14,gaia-dev
1616823720.2928028,569824,UKI-LT2-RH,UK-CAM-CUMULUS
1616838488.4562716,65920,UKI-LT2-QMUL4,UKI-LT2-Brunel
1616841595.0822124,242304,UKI-SOUTHGRID-CAM-HEP,UKI-SCOTGRID-GLASGOW
1616846286.491218,73216,UKI-LT2-Brunel9,skatelescope.eu
1616851598.102211,583424,UKI-LT2-RH,lsst
1616854687.4705033,527008,UKI-SOUTHGRID-RALPP5,CCFE
1616863710.991325,365824,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-LANCS-HEP
1616865741.928142,532768,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-OX-HEP
1616872081.7726643,387712,UKI-LT2-IC-HEP25,vcycle
1616872989.9917743,89472,UKI-SOUTHGRID-CAM-HEP,UKI-LT2-QMUL
1616909788.9220593,375264,RAL-LCG211,EUCLID
1616922360.6365225,64832,UKI-LT2-RH,UKI-NORTHGRID-LANCS-HEP
1616969323.528768,254816,UKI-SCOTGRID-ECDF2,Diamond
1616984134.6899145,334176,UKI-LT2-RH,jintrac
1616985691.808488,301504,UKI-SOUTHGRID-BHAM-HEP,eMERLIN
1616993433.2543015,454816,UKI-NORTHGRID-LIV-HEP3,UKI-LT2-RHUL
1617001893.2380168,447744,UKI-NORTHGRID-LANCS-HEP7,CLF
1617012264.9528239,276704,UKI-SCOTGRID-ECDF2,UKI-SCOTGRID-GLASGOW
1617020734.4945488,153536,UKI-NORTHGRID-LANCS-HEP7,CLF
1617024981.517966,503552,UKI-SOUTHGRID-CAM-HEP,gaia-dev
1617029206.865272,329600,UKI-LT2-RH,UKI-LT2-Brunel
1617032838.650034,494592,UKI-LT2-Brunel9,lz
1617039663.836399,296064,UKI-NORTHGRID-LANCS-HEP7,lsst
1617039687.88997,13792,UKI-NORTHGRID-SHEF-HEP7,Capacity
1617063057.8589406,164224,UKI-SOUTHGRID-BRIS-HEP1,Allocation
1617064190.6264558,378880,UKI-LT2-Brunel9,UKI-SOUTHGRID-RALPP
1617077856.2666981,289888,UKI-LT2-QMUL4,skatelescope.eu
1617080674.7155905,459264,UKI-NORTHGRID-MAN-HEP14,Capacity
1617090746.8499482,194272,UKI-SOUTHGRID-CAM-HEP,CLF
1617093510.0695121,545888,UKI-SCOTGRID-GLASGOW4,skatelescope.eu
1617098887.81288,416736,UKI-NORTHGRID-LIV-HEP3,AENEAS
1617103666.1400678,589888,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-BHAM-HEP
1617121029.7250466,456576,UKI-LT2-Brunel9,UKI-NORTHGRID-MAN-HEP
1617138248.4292164,48096,UKI-SCOTGRID-ECDF2,UKI-SCOTGRID-GLASGOW
1617142953.566025,473088,ral-cloud244,UKI-NORTHGRID-LIV-HEP
1617151874.831861,5824,UKI-LT2-IC-HEP25,AENEAS
1617152776.5280933,119392,UKI-SOUTHGRID-BHAM-HEP,UK-CAM-CUMULUS
1617170776.4823499,23872,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-QMUL
1617171379.3573856,162528,UKI-SCOTGRID-ECDF2,Allocation
1617192851.7654924,319776,UKI-NORTHGRID-LANCS-HEP7,Allocation
1617199285.754972,125536,UK-CAM-CUMULUS47,eMERLIN
1617205813.7421007,97472,UK-CAM-CUMULUS47,LSST
1617228843.313211,5664,UKI-LT2-Brunel9,Allocation
1617232306.8942764,118272,UKI-SOUTHGRID-RALPP5,Diamond
1617252328.8905804,269984,UKI-SOUTHGRID-OX-HEP2,UKI-SCOTGRID-GLASGOW
1617254101.0736537,350144,UKI-LT2-QMUL4,AENEAS
1617257703.1804197,441824,UKI-LT2-RH,Capacity
1617262359.2634013,135712,UKI-SOUTHGRID-RALPP5,UKI-LT2-QMUL
1617275269.6135354,28768,UKI-NORTHGRID-LANCS-HEP7,eMERLIN
1617278061.6720903,548608,UKI-LT2-Brunel9,lz
1617278158.2600565,319360,ral-cloud244,UKI-NORTHGRID-LANCS-HEP
1617288253.3080812,309632,UKI-SOUTHGRID-RALPP5,ral-cloud
1617307629.2792447,174752,ral-cloud244,gaia-dev
1617310313.1462958,446976,UKI-NORTHGRID-LIV-HEP3,UK-CAM-CUMULUS
1617315201.7815478,47488,ral-cloud244,UKI-SOUTHGRID-BHAM-HEP
1617332883.3232145,187392,UKI-NORTHGRID-LANCS-HEP7,UKI-LT2-QMUL
1617338271.9992805,415040,UKI-NORTHGRID-SHEF-HEP7,CLF
1617352706.9637544,532608,UKI-LT2-QMUL4,iris.ac.uk
1617361562.3554,424032,UKI-LT2-IC-HEP25,LSST
1617370298.9879103,205056,UKI-LT2-QMUL4,UKI-NORTHGRID-LIV-HEP
1617370729.246613,64992,UKI-LT2-QMUL4,dirac
1617372696.245817,224640,UKI-NORTHGRID-SHEF-HEP7,UKI-SCOTGRID-ECDF
1617373490.9730587,281504,UKI-NORTHGRID-LIV-HEP3,EUCLID
1617394298.2552254,403584,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-RALPP
1617400152.3349826,279424,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-OX-HEP
1617404073.6500988,503136,UKI-NORTHGRID-LANCS-HEP7,UKI-LT2-Brunel
1617439550.6918423,234752,UKI-NORTHGRID-LANCS-HEP7,UKI-LT2-QMUL
1617441621.6499717,477664,UK-CAM-CUMULUS47,EUCLID
1617455818.5746126,493088,RAL-LCG211,UKI-SOUTHGRID-BRIS-HEP
1617458459.605463,548512,UKI-NORTHGRID-LIV-HEP3,CCFE
1617463940.2229257,596832,UKI-LT2-IC-HEP25,eMERLIN
1617474843.7954593,263008,UKI-LT2-IC-HEP25,UKI-LT2-IC-HEP
1617476171.8198776,481664,UKI-SOUTHGRID-RALPP5,CLF
1617482238.8286285,589632,UKI-NORTHGRID-LANCS-HEP7,UKI-SCOTGRID-ECDF
1617491512.4196076,132960,UKI-SOUTHGRID-CAM-HEP,Capacity
1617492199.8102074,232736,UKI-LT2-Brunel9,UKI-LT2-Brunel
1617500002.386128,81792,UKI-SOUTHGRID-BRIS-HEP1,jintrac
1617502226.4601161,12448,UK-CAM-CUMULUS47,UKI-NORTHGRID-SHEF-HEP
1617517855.176183,377984,UKI-SOUTHGRID-CAM-HEP,ral-cloud
1617525366.4736478,433408,ral-cloud244,UKI-LT2-IC-HEP
1617548261.1517808,87328,UKI-SCOTGRID-GLASGOW4,RAL-LCG2
1617582916.7328238,563360,RAL-LCG211,UKI-SCOTGRID-GLASGOW
1617602007.266372,499392,UK-CAM-CUMULUS47,ral-cloud
1617606147.134028,181888,ral-cloud244,dune
1617614620.8153832,592512,UKI-SCOTGRID-ECDF2,UKI-SOUTHGRID-CAM-HEP
1617616602.1160092,79904,UKI-SOUTHGRID-RALPP5,skatelescope.eu
1617627702.4272385,208608,UKI-SCOTGRID-ECDF2,dirac
1617637480.2575788,186336,UKI-NORTHGRID-LANCS-HEP7,jintrac
1617659340.2037115,537056,UK-CAM-CUMULUS47,UKI-NORTHGRID-MAN-HEP
1617666701.0738502,217472,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-BHAM-HEP
1617675779.8954685,498400,UKI-SCOTGRID-ECDF2,lz
1617676715.8149846,251328,RAL-LCG211,UKI-NORTHGRID-MAN-HEP
1617695504.1042442,149472,UKI-SOUTHGRID-BHAM-HEP,UKI-SOUTHGRID-BRIS-HEP
1617697978.341123,21376,UK-CAM-CUMULUS47,AENEAS
1617703460.9497213,150176,UK-CAM-CUMULUS47,AENEAS
1617737217.2463117,395840,UKI-SOUTHGRID-RALPP5,UKI-SCOTGRID-ECDF
1617748990.13196,169440,UKI-NORTHGRID-LIV-HEP3,Diamond
1617750583.8465393,375488,UKI-LT2-Brunel9,EUCLID
1617754841.306948,18816,ral-cloud244,virgo
1617757575.509451,426848,UK-CAM-CUMULUS47,UKI-SOUTHGRID-OX-HEP
1617771564.8411028,473376,UKI-NORTHGRID-SHEF-HEP7,EUCLID
1617779895.6515894,493440,UKI-SCOTGRID-GLASGOW4,UKI-LT2-IC-HEP
1617801968.8544624,405792,ral-cloud244,LSST
1617815061.4096687,453920,UKI-LT2-IC-HEP25,Allocation
1617819272.4579082,90624,UKI-NORTHGRID-LANCS-HEP7,AENEAS
1617829853.2420654,64224,UKI-LT2-QMUL4,dirac
1617835859.7133367,289344,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-BRIS-HEP
1617847984.3454273,522624,UKI-SCOTGRID-ECDF2,UKI-SOUTHGRID-BRIS-HEP
1617850027.1353774,171904,UKI-SOUTHGRID-CAM-HEP,UKI-SCOTGRID-GLASGOW
1617852826.8640285,345856,UKI-LT2-Brunel9,eMERLIN
1617856025.2539742,540064,UKI-NORTHGRID-SHEF-HEP7,lz
1617857465.1238387,392512,UKI-LT2-QMUL4,gaia
1617860784.7298057,218944,RAL-LCG211,RAL-LCG2
1617879438.1017942,263168,UKI-SOUTHGRID-RALPP5,UKI-LT2-QMUL
1617894076.6822388,518592,UKI-NORTHGRID-LIV-HEP3,UKI-LT2-Brunel
1617897347.0191832,112064,UKI-LT2-QMUL4,CLF
1617912303.7194335,482368,UKI-LT2-IC-HEP25,gaia-test
1617944161.2513142,62976,UKI-SCOTGRID-ECDF2,CCFE
1617948643.600292,305536,UKI-SCOTGRID-ECDF2,vcycle
1617966423.5453255,97280,UKI-SOUTHGRID-BRIS-HEP1,Allocation
1617976094.9280064,295360,UKI-NORTHGRID-LIV-HEP3,eMERLIN
1617991048.746639,523392,UKI-SOUTHGRID-BRIS-HEP1,RAL-LCG2
1618038269.9026952,546112,UKI-SCOTGRID-ECDF2,UKI-NORTHGRID-LANCS-HEP
1618042450.5188203,527232,UKI-SOUTHGRID-RALPP5,dune
1618060000.161107,304224,UKI-SOUTHGRID-BHAM-HEP,ral-cloud
1618063440.915713,380832,UKI-SOUTHGRID-CAM-HEP,ral-cloud
1618064584.6684537,310432,UKI-SCOTGRID-ECDF2,EUCLID
1618069850.895731,438080,UKI-SOUTHGRID-OX-HEP2,CCFE
1618093415.0505354,250752,UKI-SOUTHGRID-OX-HEP2,UKI-LT2-Brunel
1618108144.297825,142400,UKI-SOUTHGRID-RALPP5,skatelescope.eu
1618118582.904938,344000,UKI-SOUTHGRID-CAM-HEP,UK-CAM-CUMULUS
1618119685.416011,90720,UKI-SOUTHGRID-OX-HEP2,gaia-test
1618133911.0722773,493728,UKI-NORTHGRID-SHEF-HEP7,UK-CAM-CUMULUS
1618149627.472662,10944,UKI-SOUTHGRID-BHAM-HEP,UKI-SCOTGRID-GLASGOW
1618156961.7971225,344128,RAL-LCG211,UKI-NORTHGRID-MAN-HEP
1618168179.7376266,126848,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-CAM-HEP
1618198141.1516135,83680,UKI-LT2-QMUL4,UKI-SCOTGRID-GLASGOW
1618204921.6788676,168096,UKI-SOUTHGRID-RALPP5,ral-cloud
1618226492.3304138,576320,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-RALPP
1618247526.605044,531072,ral-cloud244,UK-CAM-CUMULUS
