,date,cores,site,vo
9568,1608670437.4683862,463936,UKI-SOUTHGRID-BRIS-HEP1,Capacity
9569,1555610539.6620655,536288,UKI-NORTHGRID-MAN-HEP14,LSST
9570,1553953417.6007085,134880,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-CAM-HEP
9571,1592523450.3196816,599520,UKI-NORTHGRID-LANCS-HEP7,vcycle
9572,1559767307.192499,384064,UK-CAM-CUMULUS47,virgo
9573,1603956912.184389,356608,UKI-SOUTHGRID-BHAM-HEP,dune
9574,1592494330.4590552,503040,UKI-SOUTHGRID-OX-HEP2,eMERLIN
9575,1610339398.0766137,280384,UKI-NORTHGRID-LIV-HEP3,dirac
9576,1549312189.3671572,74816,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-LIV-HEP
9577,1603937053.690103,192320,UKI-LT2-Brunel9,Diamond
9578,1595634138.4735272,488480,UKI-SOUTHGRID-CAM-HEP,CCFE
9579,1553592487.4773405,581824,UKI-NORTHGRID-LIV-HEP3,iris.ac.uk
9580,1560293090.495112,89600,UKI-SOUTHGRID-BHAM-HEP,LSST
9581,1599508280.4787629,510464,UKI-NORTHGRID-SHEF-HEP7,UKI-SCOTGRID-GLASGOW
9582,1560058333.34184,78176,ral-cloud244,iris.ac.uk
9583,1564929034.9710457,321120,UKI-SOUTHGRID-CAM-HEP,gaia-dev
9584,1600037893.0975776,173952,UKI-SCOTGRID-GLASGOW4,UKI-SOUTHGRID-BHAM-HEP
9585,1585750535.6516604,47072,UKI-SOUTHGRID-BHAM-HEP,dune
9586,1614598361.4192545,110432,UKI-LT2-RH,LSST
9587,1537548771.723824,241120,UKI-SOUTHGRID-RALPP5,Capacity
9588,1540739598.8127973,237696,ral-cloud244,UKI-LT2-IC-HEP
9589,1546629979.8492715,426208,UKI-LT2-QMUL4,UKI-LT2-Brunel
9590,1592525404.3447025,457856,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-RALPP
9591,1609585686.8764822,211104,UKI-NORTHGRID-MAN-HEP14,UKI-SCOTGRID-GLASGOW
9592,1532355399.4030075,223840,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-RALPP
9593,1584134247.7152572,232896,UKI-SOUTHGRID-OX-HEP2,gaia-prod
9594,1545870373.6952486,606528,UKI-LT2-Brunel9,UKI-NORTHGRID-LANCS-HEP
9595,1580087856.9441507,33600,UKI-LT2-QMUL4,UKI-SOUTHGRID-BRIS-HEP
9596,1617198645.6257668,308864,UKI-NORTHGRID-MAN-HEP14,vo.cta.in2p3.fr
9597,1586615825.8997173,281632,UKI-NORTHGRID-LANCS-HEP7,gaia-dev
9598,1535555560.9926872,496512,UKI-LT2-RH,dune
9599,1609309114.7705796,37312,UKI-LT2-QMUL4,Capacity
9600,1547926804.2052078,129408,UKI-SCOTGRID-GLASGOW4,UKI-LT2-IC-HEP
9601,1541854162.5857623,1792,UK-CAM-CUMULUS47,lz
9602,1608694134.1775591,306656,UKI-LT2-QMUL4,UKI-NORTHGRID-SHEF-HEP
9603,1549465985.147603,477600,UKI-SCOTGRID-ECDF2,RAL-LCG2
9604,1538350621.0108733,358336,UKI-SOUTHGRID-BRIS-HEP1,lz
9605,1537526930.7912185,211136,UKI-NORTHGRID-LIV-HEP3,gaia-prod
9606,1614921717.6671844,553600,UKI-SOUTHGRID-BHAM-HEP,Allocation
9607,1616515787.0375211,182816,UK-CAM-CUMULUS47,UKI-NORTHGRID-LIV-HEP
9608,1589126584.2528248,71712,UKI-SCOTGRID-GLASGOW4,dirac
9609,1614265894.0785933,375584,UKI-SOUTHGRID-RALPP5,AENEAS
9610,1537093896.05195,546144,UKI-LT2-RH,UKI-SOUTHGRID-RALPP
9611,1565979070.7588,298816,UKI-SCOTGRID-GLASGOW4,UKI-LT2-IC-HEP
9612,1534398276.0936713,146464,ral-cloud244,UKI-NORTHGRID-LANCS-HEP
9613,1615627576.642509,587488,UK-CAM-CUMULUS47,UKI-SOUTHGRID-BRIS-HEP
9614,1603355375.6818597,375392,RAL-LCG211,UKI-NORTHGRID-SHEF-HEP
9615,1613838082.697246,181344,UKI-LT2-IC-HEP25,dune
9616,1586362866.1156983,539264,UKI-SCOTGRID-ECDF2,lsst
9617,1546155433.0919397,613504,UKI-NORTHGRID-LIV-HEP3,RAL-LCG2
9618,1595886699.2188447,9632,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-OX-HEP
9619,1586678078.759468,239520,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-BHAM-HEP
9620,1556105183.640512,181440,UKI-SOUTHGRID-OX-HEP2,UK-CAM-CUMULUS
9621,1586894300.7595587,254784,UKI-LT2-RH,UKI-SOUTHGRID-CAM-HEP
9622,1560507259.9064043,36224,UKI-SCOTGRID-ECDF2,UKI-NORTHGRID-LANCS-HEP
9623,1542690817.7572541,512768,UKI-LT2-Brunel9,EUCLID
9624,1561161893.532714,534272,UKI-LT2-Brunel9,gaia
9625,1547179707.342532,22336,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-OX-HEP
9626,1535008118.8632596,572032,UKI-NORTHGRID-MAN-HEP14,CLF
9627,1542045025.797015,213312,UKI-SCOTGRID-GLASGOW4,dune
9628,1559670545.8756678,157344,UKI-LT2-Brunel9,UKI-NORTHGRID-LIV-HEP
9629,1532800065.0490274,549696,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-RALPP
9630,1567236658.1266546,543936,UKI-SOUTHGRID-BRIS-HEP1,UK-CAM-CUMULUS
9631,1622036605.000627,512288,UKI-SOUTHGRID-BRIS-HEP1,ral-cloud
9632,1557186687.422021,43264,UKI-SCOTGRID-GLASGOW4,UKI-SCOTGRID-ECDF
9633,1603108300.1764536,496032,UKI-LT2-QMUL4,gaia-prod
9634,1607349965.9693375,257664,UKI-LT2-Brunel9,Diamond
9635,1579586216.9260476,580608,UKI-SOUTHGRID-CAM-HEP,gaia-test
9636,1561513319.396432,383712,UKI-SOUTHGRID-BHAM-HEP,UKI-SOUTHGRID-BRIS-HEP
9637,1548185236.25311,507552,UK-CAM-CUMULUS47,lsst
9638,1557968290.8326378,456256,UKI-SOUTHGRID-BHAM-HEP,lsst
9639,1554947579.0066025,246048,RAL-LCG211,EUCLID
9640,1590741460.6216426,471008,UKI-LT2-RH,UKI-SOUTHGRID-BHAM-HEP
9641,1538549278.9649901,159584,UKI-LT2-RH,gaia-dev
9642,1572310388.5747333,572672,UKI-SOUTHGRID-BHAM-HEP,virgo
9643,1542090710.0822377,519360,UKI-LT2-RH,ISIS
9644,1621012181.4722922,578528,RAL-LCG211,ISIS
9645,1536524338.4667015,532960,UKI-SCOTGRID-GLASGOW4,UKI-SOUTHGRID-RALPP
9646,1619860962.3296578,391776,UK-CAM-CUMULUS47,skatelescope.eu
9647,1609008997.0655098,300224,UKI-LT2-QMUL4,UK-CAM-CUMULUS
9648,1619250645.6349454,403712,UKI-NORTHGRID-LIV-HEP3,Diamond
9649,1544580428.291422,385760,UKI-SOUTHGRID-BHAM-HEP,RAL-LCG2
9650,1599637965.0770352,36224,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-LIV-HEP
9651,1578383007.894326,211712,RAL-LCG211,UKI-LT2-QMUL
9652,1529274502.0907853,370464,UKI-SOUTHGRID-CAM-HEP,AENEAS
9653,1561934231.5079107,368032,UKI-LT2-IC-HEP25,UKI-LT2-RHUL
9654,1579140079.3650079,124352,UK-CAM-CUMULUS47,RAL-LCG2
9655,1553580205.2288795,168768,UKI-LT2-RH,UKI-NORTHGRID-LIV-HEP
9656,1604558455.0928402,104768,UKI-LT2-IC-HEP25,ral-cloud
9657,1611690804.052596,169952,UKI-SOUTHGRID-OX-HEP2,RAL-LCG2
9658,1566813531.2174592,433312,UKI-LT2-IC-HEP25,UKI-LT2-IC-HEP
9659,1542944092.5010886,397728,UKI-NORTHGRID-LIV-HEP3,casu
9660,1598145631.4513798,251424,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-BRIS-HEP
9661,1572827963.594217,47136,UKI-NORTHGRID-SHEF-HEP7,UKI-NORTHGRID-SHEF-HEP
9662,1570938673.0628543,439808,UKI-SOUTHGRID-OX-HEP2,vo.cta.in2p3.fr
9663,1613360480.9766562,214400,UKI-SOUTHGRID-BHAM-HEP,UKI-SOUTHGRID-RALPP
9664,1544588666.5447016,289088,UKI-SCOTGRID-GLASGOW4,gaia
9665,1582569478.6814623,485088,UKI-SOUTHGRID-BHAM-HEP,gaia-dev
9666,1594026289.3917522,21696,UKI-LT2-Brunel9,lsst
9667,1608162273.3931766,552416,UKI-SCOTGRID-ECDF2,vcycle
9668,1561895602.1929095,84896,UKI-LT2-IC-HEP25,lz
9669,1568373084.8089228,442912,UKI-SOUTHGRID-RALPP5,vcycle
9670,1569439063.921957,526688,UKI-LT2-Brunel9,UKI-LT2-Brunel
9671,1560060888.0956368,553280,UKI-NORTHGRID-MAN-HEP14,UKI-SCOTGRID-ECDF
9672,1542612982.6233745,142752,UKI-NORTHGRID-LIV-HEP3,ral-cloud
9673,1621170089.1809044,16320,UKI-LT2-Brunel9,casu
9674,1539943642.041106,151360,UKI-SOUTHGRID-OX-HEP2,ral-cloud
9675,1612258880.2603738,40704,UK-CAM-CUMULUS47,UKI-LT2-QMUL
9676,1620598978.3376582,589760,UKI-SOUTHGRID-CAM-HEP,UKI-NORTHGRID-SHEF-HEP
9677,1611610451.020225,321792,RAL-LCG211,casu
9678,1553734685.2803988,12096,UKI-SOUTHGRID-OX-HEP2,lz
9679,1577770764.5113113,520448,UKI-SOUTHGRID-CAM-HEP,dirac
9680,1565839157.8356383,423712,UKI-LT2-QMUL4,gaia
9681,1594148305.5865276,14656,UKI-LT2-RH,UKI-NORTHGRID-LIV-HEP
9682,1551217440.924817,457056,UKI-LT2-QMUL4,gaia-prod
9683,1612819446.510694,295424,UKI-SOUTHGRID-BRIS-HEP1,Capacity
9684,1571559906.7386055,258912,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-BHAM-HEP
9685,1533626873.1793168,499808,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-CAM-HEP
9686,1557567167.1640432,222112,UKI-NORTHGRID-LIV-HEP3,virgo
9687,1535386204.6144092,73920,UKI-NORTHGRID-MAN-HEP14,dirac
9688,1610026094.4329796,91712,UKI-SCOTGRID-ECDF2,Diamond
9689,1607217900.9524674,131104,UKI-NORTHGRID-SHEF-HEP7,jintrac
9690,1589706271.0701396,214944,UKI-SOUTHGRID-OX-HEP2,iris.ac.uk
9691,1596944264.7020295,366720,UKI-LT2-QMUL4,dirac
9692,1555374758.4108958,242720,UK-CAM-CUMULUS47,UKI-NORTHGRID-LANCS-HEP
9693,1566882397.3074932,417312,UKI-NORTHGRID-MAN-HEP14,gaia
9694,1561235873.9116368,520800,RAL-LCG211,gaia
9695,1548124103.0739012,197280,UKI-NORTHGRID-SHEF-HEP7,skatelescope.eu
9696,1592994992.7551498,608576,UKI-NORTHGRID-SHEF-HEP7,ISIS
9697,1574261367.2757668,561888,UKI-SOUTHGRID-OX-HEP2,skatelescope.eu
9698,1560406587.0970278,291200,UKI-LT2-Brunel9,gaia-test
9699,1597201690.286514,168352,UKI-LT2-QMUL4,UK-CAM-CUMULUS
9700,1544294324.8534372,196896,UKI-NORTHGRID-LANCS-HEP7,jintrac
9701,1618482346.7182524,243520,ral-cloud244,Allocation
9702,1568475487.1644683,167264,UKI-SOUTHGRID-BRIS-HEP1,AENEAS
9703,1612779984.217011,158208,UKI-NORTHGRID-LANCS-HEP7,gaia-prod
9704,1623172345.377361,452288,UKI-SOUTHGRID-BHAM-HEP,LSST
9705,1611641932.80027,319040,UKI-SOUTHGRID-OX-HEP2,UKI-SCOTGRID-GLASGOW
9706,1573614425.0929182,376320,UK-CAM-CUMULUS47,dirac
9707,1615296022.7864938,342496,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-LIV-HEP
9708,1577190938.739902,552960,UKI-SCOTGRID-ECDF2,UKI-NORTHGRID-LANCS-HEP
9709,1544346031.1074011,185184,UKI-LT2-Brunel9,UKI-SOUTHGRID-OX-HEP
9710,1546380837.3394384,352224,UKI-SOUTHGRID-BRIS-HEP1,ral-cloud
9711,1551102250.7319314,456416,UKI-LT2-RH,Diamond
9712,1561289726.877143,491360,UK-CAM-CUMULUS47,UKI-LT2-RHUL
9713,1618996262.7429204,367840,UKI-SOUTHGRID-BHAM-HEP,AENEAS
9714,1576818942.4011047,20480,UKI-LT2-IC-HEP25,dune
9715,1543051495.2905123,512512,UKI-LT2-Brunel9,gaia-prod
9716,1612747097.520098,32224,UKI-NORTHGRID-LANCS-HEP7,AENEAS
9717,1529048440.8069165,423552,UKI-SOUTHGRID-BHAM-HEP,UKI-NORTHGRID-LANCS-HEP
9718,1530005568.4856098,513056,RAL-LCG211,UK-CAM-CUMULUS
9719,1614025646.990216,427488,UK-CAM-CUMULUS47,UKI-LT2-QMUL
9720,1603379478.7751837,112384,UKI-SOUTHGRID-BHAM-HEP,UKI-NORTHGRID-SHEF-HEP
9721,1610765691.6788735,323904,ral-cloud244,lz
9722,1535653491.4969287,341600,UK-CAM-CUMULUS47,UKI-NORTHGRID-LANCS-HEP
9723,1606544836.4421375,618112,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-OX-HEP
9724,1552110113.7164412,602752,UK-CAM-CUMULUS47,virgo
9725,1545811354.0891893,79232,RAL-LCG211,LSST
9726,1601728321.3047104,157600,UKI-NORTHGRID-LANCS-HEP7,Capacity
9727,1586624678.314841,486624,UKI-SCOTGRID-GLASGOW4,lz
9728,1595040548.8825364,85696,UKI-NORTHGRID-SHEF-HEP7,RAL-LCG2
9729,1570649231.9280574,190464,UKI-NORTHGRID-LANCS-HEP7,dune
9730,1613574367.864258,607552,UKI-LT2-Brunel9,LSST
9731,1548083054.7652273,373600,UKI-SCOTGRID-GLASGOW4,UKI-LT2-Brunel
9732,1598404370.4873421,32384,UKI-SOUTHGRID-BHAM-HEP,jintrac
9733,1593749365.5514429,348576,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-BRIS-HEP
9734,1552632457.1037776,58272,UKI-SOUTHGRID-BHAM-HEP,gaia-prod
9735,1556039533.0299158,17952,UKI-SOUTHGRID-CAM-HEP,UKI-NORTHGRID-SHEF-HEP
9736,1530676339.47486,43872,UKI-LT2-Brunel9,UKI-SOUTHGRID-RALPP
9737,1563180466.7358284,265984,UKI-LT2-QMUL4,gaia-test
9738,1556669485.7341595,379840,UKI-NORTHGRID-LANCS-HEP7,skatelescope.eu
9739,1573882452.1282685,234208,ral-cloud244,vo.cta.in2p3.fr
9740,1620381404.633074,584896,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-OX-HEP
9741,1534868220.4196658,408480,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-OX-HEP
9742,1561804734.4806721,616384,UKI-SCOTGRID-GLASGOW4,RAL-LCG2
9743,1592986038.4759176,463904,UK-CAM-CUMULUS47,Capacity
9744,1587352697.8836923,336736,UKI-SCOTGRID-GLASGOW4,gaia-test
9745,1547901970.2323735,185056,UKI-SOUTHGRID-RALPP5,casu
9746,1539818661.059067,474240,UKI-LT2-Brunel9,lz
9747,1548183411.6228166,171648,UKI-NORTHGRID-MAN-HEP14,jintrac
9748,1546658411.3292737,535296,UK-CAM-CUMULUS47,UKI-SCOTGRID-ECDF
9749,1596446109.263581,321504,RAL-LCG211,gaia-prod
9750,1543669805.1016803,540000,UKI-NORTHGRID-LANCS-HEP7,lsst
9751,1595995366.1078007,508480,UKI-LT2-RH,UKI-SCOTGRID-ECDF
9752,1577560747.0121727,498464,UKI-SOUTHGRID-OX-HEP2,EUCLID
9753,1604030010.0569375,16736,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-BRIS-HEP
9754,1536446774.2363822,195456,UK-CAM-CUMULUS47,UKI-LT2-IC-HEP
9755,1573577674.991898,530560,RAL-LCG211,Allocation
9756,1542169371.1273303,570528,UKI-SOUTHGRID-CAM-HEP,ral-cloud
9757,1589741841.7679253,450240,UKI-NORTHGRID-LANCS-HEP7,lz
9758,1612555788.633763,456992,ral-cloud244,UKI-LT2-IC-HEP
9759,1606932956.4882348,61984,RAL-LCG211,iris.ac.uk
9760,1555825609.6737669,494848,RAL-LCG211,virgo
9761,1569568061.7680602,220192,UK-CAM-CUMULUS47,UKI-SOUTHGRID-CAM-HEP
9762,1569103700.0948923,348832,UKI-LT2-IC-HEP25,virgo
9763,1570518832.4026935,401408,UKI-SOUTHGRID-BRIS-HEP1,CCFE
9764,1532262650.264344,350944,UKI-SOUTHGRID-BRIS-HEP1,Diamond
9765,1597404676.6829703,172224,UKI-NORTHGRID-LANCS-HEP7,Allocation
9766,1554603564.8923504,517120,UKI-SOUTHGRID-BRIS-HEP1,virgo
9767,1545884803.6435301,53888,ral-cloud244,UKI-LT2-RHUL
9768,1600160378.3227632,40384,UKI-LT2-Brunel9,gaia-test
9769,1567497358.259416,221792,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-BRIS-HEP
9770,1581340883.4897978,293216,UKI-LT2-IC-HEP25,UK-CAM-CUMULUS
9771,1574833976.502869,589280,UKI-SOUTHGRID-RALPP5,LSST
9772,1567417643.8807855,583968,UKI-SCOTGRID-ECDF2,UKI-NORTHGRID-SHEF-HEP
9773,1616360486.3931105,17984,ral-cloud244,jintrac
9774,1602737203.4805624,525792,UKI-SCOTGRID-ECDF2,UKI-SCOTGRID-GLASGOW
9775,1532075677.9772646,339712,RAL-LCG211,UKI-NORTHGRID-LANCS-HEP
9776,1537447366.6203206,266400,UKI-SCOTGRID-ECDF2,UKI-SOUTHGRID-BRIS-HEP
9777,1569578832.7614696,589824,UKI-SOUTHGRID-OX-HEP2,UKI-LT2-Brunel
9778,1617308924.1983998,569760,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-BRIS-HEP
9779,1583229805.6281643,479680,UKI-LT2-RH,UKI-SCOTGRID-ECDF
9780,1591066057.678675,45152,UKI-NORTHGRID-SHEF-HEP7,ral-cloud
9781,1589343324.199833,401760,UK-CAM-CUMULUS47,Allocation
9782,1596882480.5972722,104192,RAL-LCG211,UKI-SCOTGRID-GLASGOW
9783,1580705385.5786643,509408,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-QMUL
9784,1592510410.7986977,429472,UKI-LT2-RH,dirac
9785,1615423095.9204223,423136,UKI-SOUTHGRID-OX-HEP2,RAL-LCG2
9786,1532694236.7011552,531008,ral-cloud244,Capacity
9787,1535166018.4931715,389728,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-BRIS-HEP
9788,1533467647.4321187,280704,UKI-SCOTGRID-GLASGOW4,AENEAS
9789,1580672029.7811356,527456,UKI-SOUTHGRID-RALPP5,UKI-NORTHGRID-MAN-HEP
9790,1576559061.9847276,570112,UKI-NORTHGRID-SHEF-HEP7,Allocation
9791,1570977533.3302898,180896,RAL-LCG211,virgo
9792,1564515634.4560034,367552,UKI-SOUTHGRID-CAM-HEP,AENEAS
9793,1605038134.999743,226624,UK-CAM-CUMULUS47,UKI-NORTHGRID-SHEF-HEP
9794,1616405572.7936876,229440,UK-CAM-CUMULUS47,iris.ac.uk
9795,1558320007.2368252,345728,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-LANCS-HEP
9796,1571218461.2909923,372352,ral-cloud244,CCFE
9797,1543884667.1631372,542080,RAL-LCG211,UKI-NORTHGRID-LANCS-HEP
9798,1546853652.0361555,576384,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-OX-HEP
9799,1589348879.2110524,167328,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-MAN-HEP
9800,1594017629.405957,507200,UKI-SOUTHGRID-RALPP5,iris.ac.uk
9801,1565337804.3574178,453184,UKI-LT2-IC-HEP25,dune
9802,1546910522.602838,114368,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-MAN-HEP
9803,1607772003.2652304,155648,UKI-LT2-RH,lz
9804,1561120443.1166813,19328,UKI-SOUTHGRID-BHAM-HEP,UKI-SOUTHGRID-OX-HEP
9805,1537371752.485925,37152,UKI-SOUTHGRID-RALPP5,dirac
9806,1580444652.3605876,132064,UKI-SOUTHGRID-CAM-HEP,lz
9807,1558427357.4544036,525792,UKI-SOUTHGRID-CAM-HEP,UKI-NORTHGRID-MAN-HEP
9808,1581084413.778396,341184,UKI-NORTHGRID-LANCS-HEP7,casu
9809,1563888972.513124,496000,UKI-SCOTGRID-ECDF2,dune
9810,1611629467.246336,318208,UKI-SOUTHGRID-BRIS-HEP1,ISIS
9811,1598998341.0833802,370272,ral-cloud244,UKI-LT2-RHUL
9812,1591295059.7444663,447584,UKI-SOUTHGRID-BHAM-HEP,gaia
9813,1573138124.0804906,620768,UKI-NORTHGRID-LIV-HEP3,LSST
9814,1546290426.2491624,141312,UKI-LT2-QMUL4,Diamond
9815,1578154854.1636395,286688,ral-cloud244,UKI-SOUTHGRID-BRIS-HEP
9816,1610129790.364738,247296,UKI-LT2-RH,vcycle
9817,1566025557.0717368,279008,UKI-NORTHGRID-MAN-HEP14,Diamond
9818,1606891433.8355181,95040,UKI-NORTHGRID-LIV-HEP3,CCFE
9819,1555781006.366082,289664,UKI-LT2-RH,gaia-dev
9820,1559514265.0404184,112064,UKI-LT2-RH,ISIS
9821,1532159127.1429563,170432,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-CAM-HEP
9822,1580224635.6681316,258528,UKI-LT2-Brunel9,UKI-SCOTGRID-GLASGOW
9823,1578932502.8554573,160192,UKI-LT2-RH,UKI-LT2-Brunel
9824,1529245430.2207541,100544,UKI-SOUTHGRID-OX-HEP2,virgo
9825,1598713906.126989,607840,UKI-LT2-IC-HEP25,gaia-test
9826,1561886969.7072704,111392,UKI-SOUTHGRID-OX-HEP2,gaia-dev
9827,1610439408.5494103,71104,UK-CAM-CUMULUS47,vcycle
9828,1556239705.3674688,481344,RAL-LCG211,Allocation
9829,1543346681.5784523,568736,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-CAM-HEP
9830,1593585785.5262625,617536,UKI-SOUTHGRID-OX-HEP2,dirac
9831,1581741818.092931,207456,UKI-LT2-RH,UKI-SOUTHGRID-OX-HEP
9832,1560317021.4446208,399904,UK-CAM-CUMULUS47,lz
9833,1555410670.3936598,605696,UKI-SOUTHGRID-BHAM-HEP,Diamond
9834,1621058611.1706827,270528,UKI-SOUTHGRID-BRIS-HEP1,UKI-SCOTGRID-GLASGOW
9835,1568598212.4689887,285248,UKI-SCOTGRID-ECDF2,UKI-NORTHGRID-MAN-HEP
9836,1573867722.7975683,301280,UKI-SOUTHGRID-RALPP5,UKI-NORTHGRID-SHEF-HEP
9837,1538988072.346519,131456,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-OX-HEP
9838,1600927646.5028,271552,UKI-SOUTHGRID-BHAM-HEP,ral-cloud
9839,1567940692.3175,498336,UKI-LT2-QMUL4,vcycle
9840,1577002364.9316728,354144,UK-CAM-CUMULUS47,UKI-LT2-Brunel
9841,1543957011.9281163,51392,UKI-SCOTGRID-GLASGOW4,UKI-NORTHGRID-SHEF-HEP
9842,1545606678.5999699,38912,UKI-SCOTGRID-GLASGOW4,virgo
9843,1570155837.0422695,349856,UKI-SOUTHGRID-BHAM-HEP,LSST
9844,1597782947.7017028,270688,UKI-SCOTGRID-ECDF2,gaia-prod
9845,1567414510.1807437,85472,UKI-SOUTHGRID-OX-HEP2,casu
9846,1589773847.20399,430944,UKI-NORTHGRID-LIV-HEP3,UKI-LT2-RHUL
9847,1585318449.931351,70944,UKI-SCOTGRID-ECDF2,UKI-NORTHGRID-LANCS-HEP
9848,1608534790.9531739,13984,UKI-SOUTHGRID-CAM-HEP,casu
9849,1615592081.285564,507200,UKI-NORTHGRID-MAN-HEP14,jintrac
9850,1621980313.3880293,93248,UKI-SOUTHGRID-OX-HEP2,UKI-LT2-Brunel
9851,1588633925.8712385,261568,UKI-SOUTHGRID-RALPP5,skatelescope.eu
9852,1548129243.166626,612864,UK-CAM-CUMULUS47,Allocation
9853,1609277959.945663,318880,UKI-NORTHGRID-LIV-HEP3,UKI-LT2-Brunel
9854,1583091012.493306,582144,UKI-NORTHGRID-MAN-HEP14,LSST
9855,1620423608.564554,256768,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-OX-HEP
9856,1532049692.27572,134944,UKI-LT2-QMUL4,iris.ac.uk
9857,1542307841.248108,251840,UKI-LT2-QMUL4,lz
9858,1573207510.2020943,60320,UKI-NORTHGRID-MAN-HEP14,Capacity
9859,1614682081.5297565,22464,UKI-NORTHGRID-MAN-HEP14,RAL-LCG2
9860,1558585517.024265,212512,UKI-LT2-IC-HEP25,jintrac
9861,1617053527.9918253,412352,UKI-NORTHGRID-LANCS-HEP7,gaia-test
9862,1615156877.2143314,89536,UKI-NORTHGRID-LIV-HEP3,gaia-test
9863,1541905221.793474,466656,UKI-LT2-RH,UKI-SOUTHGRID-BHAM-HEP
9864,1612344145.4512494,340832,UKI-NORTHGRID-MAN-HEP14,UKI-SCOTGRID-GLASGOW
9865,1529097272.191393,308736,UKI-LT2-RH,UKI-LT2-RHUL
9866,1580893073.556085,598304,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-LIV-HEP
9867,1605887620.7171304,528160,UKI-NORTHGRID-LANCS-HEP7,casu
9868,1551804899.1115093,393280,UKI-SOUTHGRID-BHAM-HEP,vo.cta.in2p3.fr
9869,1617106332.051684,90688,UK-CAM-CUMULUS47,UKI-SOUTHGRID-CAM-HEP
9870,1619064023.9175339,177856,UKI-LT2-RH,Allocation
9871,1607676991.236388,527872,UKI-LT2-RH,Allocation
9872,1548033287.6892788,13472,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-QMUL
9873,1595583389.2830265,540544,UKI-SCOTGRID-ECDF2,vcycle
9874,1568836312.5150578,570304,UKI-SOUTHGRID-RALPP5,UKI-NORTHGRID-MAN-HEP
9875,1574544550.4835308,441568,UKI-LT2-RH,virgo
9876,1536036076.7550733,180352,UKI-SOUTHGRID-BHAM-HEP,Diamond
9877,1586477757.090948,138688,UKI-LT2-Brunel9,gaia-dev
9878,1568367403.4409246,588768,RAL-LCG211,UKI-NORTHGRID-LANCS-HEP
9879,1550342565.8937266,367680,RAL-LCG211,vcycle
9880,1572344049.349009,371456,UKI-SOUTHGRID-RALPP5,CLF
9881,1553224135.492274,393696,UKI-SCOTGRID-GLASGOW4,vo.cta.in2p3.fr
9882,1581505099.7272549,139712,UKI-SOUTHGRID-BHAM-HEP,RAL-LCG2
9883,1540165410.4693036,589824,UKI-SOUTHGRID-OX-HEP2,UKI-SCOTGRID-ECDF
9884,1615846435.011951,157440,UKI-SOUTHGRID-OX-HEP2,UKI-SCOTGRID-ECDF
9885,1562876156.5052016,1248,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-BRIS-HEP
9886,1547779872.1925037,152704,UKI-LT2-QMUL4,gaia-prod
9887,1604148003.906752,143136,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-BRIS-HEP
9888,1598265899.4576368,523296,UKI-LT2-RH,UKI-SOUTHGRID-BRIS-HEP
9889,1548358404.569878,628544,UKI-SOUTHGRID-CAM-HEP,UKI-SCOTGRID-GLASGOW
9890,1585324983.309882,478304,UKI-SOUTHGRID-CAM-HEP,iris.ac.uk
9891,1600582920.0731978,31520,UKI-SOUTHGRID-BRIS-HEP1,AENEAS
9892,1555572016.5091646,619040,UKI-NORTHGRID-LIV-HEP3,CLF
